round,max_value,better_idx,last_values
487,937,51,903
487,971,99,971
487,992,81,992
487,974,63,940
487,994,90,994
487,927,91,927
487,1049,81,1049
487,1048,98,1048
487,903,99,903
487,1075,82,1075
487,1008,98,1008
487,1065,96,1065
487,940,98,940
487,1005,95,1005
487,885,16,793
487,973,92,951
487,982,76,981
487,976,89,976
487,899,96,899
487,990,95,990
487,1006,57,766
487,964,94,964
487,931,94,931
487,986,85,986
487,1034,99,1034
487,957,99,957
487,969,97,969
487,933,61,893
487,963,65,868
487,1051,94,1051
487,946,57,923
487,1066,65,1066
487,1075,86,1075
487,927,98,927
487,921,97,921
487,913,93,913
487,996,93,996
487,989,90,989
487,927,98,927
487,944,39,847
487,950,75,894
487,1052,80,1052
487,988,98,988
487,920,69,893
487,1018,44,902
487,924,71,897
487,945,99,945
487,954,49,951
487,987,63,939
487,980,93,980
487,1069,83,1069
487,987,41,928
487,1039,99,1039
487,926,82,857
487,959,87,897
487,982,30,891
487,958,85,958
487,991,62,838
488,836,0,792
488,836,0,793
488,836,0,820
488,836,0,961
488,836,0,823
488,836,0,875
488,836,0,815
488,836,0,901
488,836,0,845
488,836,0,934
488,836,0,873
488,836,0,868
488,836,0,947
488,836,0,924
488,836,0,890
488,836,0,808
488,836,0,764
488,836,0,822
488,836,0,929
488,836,0,843
488,836,0,905
488,836,0,872
488,836,0,915
488,836,0,988
488,836,0,721
488,836,0,811
488,836,0,724
488,836,0,904
488,836,0,870
488,836,0,861
488,836,0,914
488,836,0,829
488,836,0,940
488,836,0,886
488,836,0,829
488,836,0,762
488,836,0,921
488,836,0,824
488,836,0,838
488,836,0,844
488,836,0,940
488,836,0,794
488,836,0,898
488,836,0,820
488,836,0,881
488,836,0,858
488,836,0,944
488,836,0,875
488,836,0,882
488,836,0,705
488,836,0,748
488,836,0,850
488,836,0,814
488,836,0,803
488,836,0,847
488,836,0,995
488,836,0,807
488,836,0,815
488,836,0,861
488,836,0,823
488,836,0,762
488,836,0,835
488,836,0,844
488,836,0,922
488,836,0,842
488,836,0,873
488,836,0,797
488,836,0,822
488,836,0,923
488,836,0,833
488,836,0,945
488,836,0,910
488,836,0,817
488,836,0,814
488,836,0,965
488,836,0,803
488,836,0,803
488,836,0,975
488,836,0,927
488,836,0,858
488,836,0,840
488,836,0,703
488,836,0,804
488,836,0,817
488,836,0,786
488,836,0,810
488,836,0,767
488,836,0,864
488,836,0,804
488,836,0,834
488,836,0,799
488,836,0,860
488,836,0,829
488,836,0,814
488,836,0,815
488,836,0,861
488,836,0,860
488,836,0,832
488,836,0,921
488,836,0,765
489,808,50,718
489,765,83,688
489,686,85,641
489,813,92,813
489,807,94,807
489,807,65,717
489,759,48,743
489,803,90,803
489,783,90,783
489,804,84,731
489,720,81,715
489,689,57,681
489,792,86,792
489,813,77,771
489,715,79,666
489,766,29,749
489,789,90,725
489,842,88,801
489,831,93,831
489,739,71,710
489,778,95,778
489,789,88,789
489,800,89,800
489,759,96,759
489,804,85,804
489,781,98,781
489,843,79,843
489,835,99,835
489,828,97,828
489,825,96,825
489,721,94,721
489,750,98,750
489,810,84,810
489,841,61,795
489,711,8,709
489,834,73,834
489,776,88,776
489,841,98,841
489,727,68,705
489,717,54,706
489,769,89,769
489,766,79,712
489,842,71,740
489,811,86,810
489,763,93,763
489,765,80,751
489,828,56,786
489,763,28,698
489,760,96,760
489,773,98,773
489,785,63,785
489,821,95,821
489,765,99,765
489,792,65,786
489,725,53,698
489,809,92,809
489,799,87,747
489,777,86,777
489,732,97,732
489,819,95,819
489,769,92,769
489,811,49,723
489,806,87,806
489,806,83,806
489,772,58,759
489,747,60,731
489,743,56,723
489,763,36,737
489,795,80,795
489,801,27,769
489,817,78,801
489,735,98,735
489,813,79,813
489,768,37,702
489,809,96,809
489,674,68,624
489,791,94,791
489,732,53,702
489,800,99,800
489,827,33,763
489,748,97,748
489,792,95,792
489,815,89,800
489,788,72,767
489,782,72,746
489,754,86,754
489,834,91,798
489,780,32,715
489,743,64,734
489,748,85,748
489,776,52,774
489,780,99,780
489,739,99,739
489,737,86,737
489,772,98,772
489,755,84,674
489,782,96,782
489,735,82,718
489,733,99,733
489,808,98,808
490,986,70,940
490,998,88,958
490,1004,61,966
490,975,91,975
490,977,39,921
490,996,96,996
490,983,83,983
490,1006,88,1006
490,1010,99,1010
490,940,94,940
490,981,93,981
490,978,80,978
490,1003,91,975
490,1002,95,1002
490,984,67,940
490,963,31,955
490,1025,85,1025
490,1005,88,1005
490,922,41,870
490,939,46,937
490,973,91,973
490,1000,55,974
490,972,94,972
490,1024,70,951
490,1018,90,1018
490,1024,95,1024
490,1002,99,1002
490,1002,94,1002
490,1016,90,1016
490,965,22,825
490,1009,80,967
490,962,81,951
490,924,82,881
490,1017,87,1017
490,1003,94,1003
490,982,99,982
490,1030,86,1030
490,936,89,936
490,877,83,877
490,1017,93,964
490,922,93,910
490,1034,96,1034
490,952,91,952
490,986,93,986
490,1016,98,1016
490,990,91,990
490,933,37,821
490,973,88,973
490,985,85,985
490,1033,97,1033
490,989,66,907
490,1009,98,1009
490,928,55,828
490,925,98,925
490,956,82,956
490,1011,88,1011
490,974,15,900
490,1009,91,1009
490,961,91,961
490,962,96,962
490,1022,83,981
490,961,62,917
490,949,95,949
490,977,84,977
490,1027,92,1027
490,1002,94,1002
490,979,98,979
490,969,62,947
490,922,48,915
490,1010,98,1010
490,959,88,959
490,1030,98,1030
490,1015,96,1015
490,1010,95,1010
490,997,94,997
490,1006,96,1006
490,964,60,944
490,1001,90,1001
490,988,56,862
490,994,94,994
490,902,41,860
490,929,99,929
490,996,99,996
490,1025,92,1025
490,1013,97,1013
490,1031,97,1031
490,971,90,971
490,952,72,893
490,963,69,934
490,1007,82,1007
490,964,90,964
490,1017,70,895
490,960,89,960
490,982,28,963
490,961,96,961
490,991,91,991
490,986,50,956
490,979,94,979
490,989,91,989
490,1004,92,1004
491,1216,91,1216
491,1189,97,1189
491,1232,98,1232
491,1145,36,1127
491,1221,50,1207
491,1209,96,1209
491,1083,89,1027
491,1128,32,1104
491,1263,81,1160
491,1175,76,1152
491,1135,70,1114
491,1191,81,1180
491,1131,95,1131
491,1156,95,1156
491,1122,34,1076
491,1139,98,1139
491,1190,85,1146
491,1153,98,1153
491,1153,53,1108
491,1190,92,1190
491,1171,87,1171
491,1152,95,1152
491,1166,98,1166
491,1206,62,1147
491,1168,92,1168
491,1167,89,1155
491,1225,56,1182
491,1099,49,1063
491,1230,98,1230
491,1199,40,1119
491,1223,94,1223
491,1183,99,1183
491,1097,14,1020
491,1172,89,1172
491,1231,92,1189
491,1232,50,1085
491,1196,54,1100
491,1117,73,1044
491,1201,98,1201
491,1223,99,1223
491,1143,97,1143
491,1187,99,1187
491,1173,68,1077
491,1108,85,1108
491,1123,46,1108
491,1168,43,1142
491,1209,99,1209
491,1190,89,1190
491,1240,74,1230
491,1212,89,1212
491,1247,91,1247
491,1206,76,1206
491,1223,81,1171
491,1199,92,1199
491,1232,63,1199
491,1118,35,1065
491,1091,94,1091
491,1154,97,1154
491,1156,88,1156
491,1159,96,1159
491,1195,97,1195
491,1193,80,1190
491,1105,69,1018
491,1191,89,1145
491,1150,69,1121
491,1223,88,1152
491,1202,96,1202
491,1147,88,1141
491,1215,99,1215
491,1227,95,1227
491,1084,30,926
491,1098,85,1027
491,1194,94,1194
491,1081,92,1081
491,1214,55,1193
491,1178,98,1178
491,1230,66,1134
491,1162,63,1131
491,1111,99,1111
491,1179,22,1170
491,1236,80,1236
491,1136,77,1122
491,1158,82,1158
491,1238,84,1208
491,1189,49,1125
491,1202,83,1167
491,1208,95,1208
491,1181,99,1181
491,1155,99,1155
491,1173,57,1106
491,1189,93,1189
491,1193,95,1193
491,1153,98,1153
491,1148,96,1148
491,1164,80,1157
491,1189,96,1189
491,1165,97,1165
491,1184,87,1181
491,1188,78,1111
491,1158,38,1152
492,1036,93,1036
492,1048,73,978
492,1065,83,1065
492,970,58,914
492,987,75,974
492,1071,91,1071
492,1072,85,1003
492,1013,94,1013
492,1071,94,1071
492,1077,91,1077
492,999,83,999
492,1074,68,1051
492,1094,61,1071
492,1034,92,1034
492,999,65,997
492,1056,51,992
492,1053,35,1042
492,1023,28,993
492,999,83,955
492,1081,82,1081
492,1072,83,1072
492,1029,84,991
492,1092,99,1092
492,1003,97,1003
492,1082,96,1082
492,1074,95,1074
492,1059,98,1059
492,993,89,892
492,1037,89,1004
492,1003,99,1003
492,991,44,972
492,1014,95,1014
492,996,57,927
492,1004,98,1036
492,1006,94,1006
492,1063,96,1063
492,1006,59,989
492,1014,91,1014
492,1037,99,1037
492,1080,97,1080
492,981,69,959
492,1074,91,1074
492,987,95,987
492,1047,88,1047
492,1015,49,960
492,1085,99,1085
492,1046,99,1046
492,1018,89,966
492,1059,97,1059
492,1020,73,1016
492,968,34,967
492,1011,73,980
492,1058,96,1058
492,1064,96,1064
492,992,98,992
492,996,88,996
492,1015,71,1012
492,994,94,994
492,1038,91,1038
492,1083,85,1083
492,943,74,930
492,1034,81,1024
492,1082,83,1082
492,1062,56,1000
492,1043,89,1013
492,1112,97,1112
492,1051,68,960
492,1093,84,1093
492,1010,72,997
492,1063,64,1012
492,957,93,957
492,1056,87,1056
492,1029,87,1029
492,1027,63,938
492,969,50,936
492,1055,98,1055
492,1034,93,1034
492,1099,53,1041
492,945,59,942
492,1038,90,1038
492,1088,99,1088
492,998,83,998
492,1031,95,1019
492,1002,98,1002
492,1027,57,1001
492,1033,97,1033
492,1040,70,952
492,1050,91,1050
492,1033,98,1033
492,1074,97,1074
492,1056,78,1000
492,1002,98,1002
492,1088,96,1088
492,1044,98,1044
492,1065,89,1065
492,1041,95,1041
492,1055,85,1036
492,1072,99,1072
492,1017,96,1017
492,1075,70,1033
493,875,91,875
493,821,91,821
493,867,70,806
493,841,96,841
493,823,95,823
493,831,98,831
493,888,92,888
493,886,96,863
493,906,88,906
493,870,97,870
493,889,90,859
493,860,75,821
493,805,89,805
493,873,98,873
493,792,79,642
493,830,34,778
493,812,67,809
493,798,60,694
493,867,86,867
493,862,53,820
493,893,95,893
493,827,97,827
493,846,43,751
493,838,76,773
493,883,95,883
493,795,97,795
493,860,99,860
493,805,71,800
493,832,92,832
493,897,75,704
493,797,17,649
493,842,85,842
493,781,92,749
493,850,90,850
493,838,95,838
493,869,64,856
493,897,71,758
493,818,99,818
493,824,52,638
493,814,89,814
493,832,94,832
493,852,91,852
493,852,65,843
493,808,61,765
493,885,93,854
493,802,81,802
493,853,96,853
493,805,80,799
493,778,26,751
493,884,97,884
493,833,97,833
493,878,75,850
493,852,94,852
493,814,87,814
493,858,74,858
493,857,83,815
493,891,88,891
493,906,87,906
493,859,46,836
493,864,68,864
493,864,51,823
493,907,97,907
493,826,78,786
493,834,51,813
493,849,85,820
493,878,94,878
493,889,91,889
493,831,90,831
493,894,47,855
493,863,94,863
493,869,83,869
493,886,84,886
493,888,98,888
493,865,93,865
493,796,86,793
493,887,98,887
493,800,85,766
493,834,90,834
493,859,97,859
493,831,95,831
493,802,85,802
493,812,99,812
493,841,98,841
493,916,70,895
493,807,69,777
493,905,98,905
493,813,99,813
493,830,91,830
493,875,73,777
493,841,62,825
493,836,65,763
493,828,99,828
493,875,99,875
493,879,91,879
493,839,93,839
493,905,65,869
493,803,67,780
493,803,29,768
493,899,88,899
493,895,91,895
494,945,64,910
494,972,93,972
494,912,95,912
494,954,56,852
494,900,25,858
494,950,90,950
494,947,95,947
494,943,95,943
494,958,91,958
494,969,67,889
494,906,96,906
494,915,67,854
494,886,68,809
494,934,94,934
494,962,79,940
494,924,95,924
494,949,84,949
494,922,95,922
494,888,88,888
494,855,37,855
494,961,95,961
494,986,92,986
494,923,84,923
494,918,99,918
494,904,92,904
494,913,99,913
494,881,55,877
494,928,83,766
494,934,93,934
494,951,73,934
494,948,91,948
494,971,95,971
494,890,74,868
494,916,87,848
494,923,69,904
494,979,99,979
494,970,88,958
494,907,89,907
494,942,98,942
494,966,39,871
494,900,73,856
494,944,63,886
494,920,89,867
494,951,95,951
494,899,98,899
494,840,67,828
494,931,85,931
494,886,40,849
494,917,96,917
494,902,38,900
494,915,71,902
494,954,94,937
494,914,57,913
494,928,66,811
494,905,98,905
494,973,98,973
494,913,41,860
494,961,86,903
494,929,96,929
494,962,94,962
494,874,97,874
494,937,85,907
494,924,76,822
494,917,97,917
494,844,65,843
494,944,70,942
494,959,93,959
494,887,93,887
494,928,51,881
494,931,99,931
494,957,61,881
494,952,85,902
494,904,76,856
494,893,96,893
494,929,61,928
494,962,97,962
494,910,63,902
494,941,94,941
494,941,90,941
494,968,82,893
494,948,51,930
494,923,80,862
494,940,91,921
494,950,85,950
494,924,87,924
494,909,71,909
494,961,99,961
494,938,87,938
494,942,98,942
494,968,99,968
494,956,84,956
494,888,50,886
494,915,86,915
494,887,51,873
494,954,79,942
494,929,95,929
494,922,52,883
494,984,97,984
494,898,50,882
494,919,64,919
495,848,93,812
495,931,89,839
495,855,78,853
495,740,0,674
495,929,92,929
495,780,89,780
495,913,76,859
495,815,56,747
495,885,91,885
495,896,96,896
495,902,95,849
495,793,3,689
495,869,99,869
495,856,54,796
495,740,0,719
495,816,96,816
495,865,88,865
495,815,76,737
495,832,48,829
495,881,16,871
495,913,59,892
495,782,57,743
495,797,62,712
495,768,18,734
495,827,83,774
495,881,79,833
495,913,85,913
495,837,88,805
495,911,68,926
495,888,79,888
495,839,7,723
495,817,99,817
495,820,94,783
495,873,12,809
495,841,75,813
495,891,79,841
495,869,95,869
495,942,80,942
495,788,71,739
495,804,16,803
495,912,98,912
495,816,34,811
495,869,27,817
495,920,95,920
495,838,68,745
495,863,88,863
495,905,98,905
495,871,92,871
495,830,61,830
495,831,79,784
495,800,93,800
495,855,64,855
495,922,74,959
495,869,93,869
495,831,67,790
495,888,53,753
495,857,81,835
495,927,95,927
495,886,71,886
495,811,4,770
495,841,87,841
495,891,97,891
495,905,98,905
495,863,91,833
495,804,98,804
495,853,68,853
495,801,29,602
495,864,77,831
495,919,97,919
495,820,75,790
495,829,38,793
495,883,3,694
495,893,97,893
495,855,35,799
495,853,94,853
495,855,60,849
495,826,82,826
495,893,87,885
495,937,96,937
495,872,48,863
495,916,92,916
495,831,96,831
495,961,64,789
495,793,95,793
495,772,90,749
495,913,76,855
495,845,77,845
495,857,95,857
495,785,99,785
495,852,91,852
495,894,53,661
495,879,73,786
495,840,99,840
495,858,93,858
495,822,6,729
495,755,37,740
495,884,84,802
495,883,89,883
495,771,26,760
495,871,58,848
496,960,97,960
496,933,75,933
496,946,61,857
496,927,70,862
496,885,65,840
496,963,88,963
496,935,86,929
496,940,99,940
496,921,95,921
496,949,75,938
496,930,84,928
496,959,93,959
496,906,42,854
496,865,64,865
496,911,97,911
496,944,86,929
496,906,71,901
496,923,90,923
496,941,91,941
496,890,45,873
496,947,40,938
496,921,36,901
496,961,93,961
496,938,99,938
496,942,84,940
496,918,96,918
496,917,73,916
496,901,34,900
496,877,95,788
496,943,93,943
496,873,89,873
496,907,94,907
496,956,86,956
496,928,97,928
496,919,93,919
496,939,87,939
496,945,83,945
496,903,52,812
496,929,91,929
496,885,33,859
496,927,29,886
496,911,71,885
496,898,74,882
496,920,74,920
496,918,96,918
496,911,98,911
496,944,92,944
496,958,95,958
496,930,84,930
496,968,72,941
496,897,38,867
496,951,86,951
496,897,99,897
496,957,96,957
496,924,86,924
496,874,97,874
496,959,85,959
496,882,70,852
496,906,97,906
496,956,94,868
496,951,72,951
496,914,54,830
496,929,91,929
496,899,91,899
496,930,91,849
496,935,76,928
496,893,46,812
496,913,79,836
496,955,89,955
496,893,47,886
496,922,97,922
496,896,93,880
496,859,98,859
496,939,81,867
496,909,92,909
496,936,97,936
496,901,52,895
496,943,97,943
496,912,84,887
496,916,94,870
496,934,79,917
496,911,85,911
496,958,97,958
496,884,90,884
496,961,95,961
496,941,99,941
496,946,85,946
496,929,75,908
496,927,99,927
496,968,91,968
496,867,99,867
496,952,80,940
496,901,99,901
496,884,92,884
496,936,88,932
496,910,86,910
496,949,63,947
496,957,85,957
496,858,53,815
496,925,93,925
497,1008,49,937
497,1052,85,1035
497,966,95,966
497,1005,85,990
497,1020,64,970
497,1134,77,1116
497,1076,53,882
497,997,72,997
497,1008,99,1008
497,1021,91,1021
497,1043,51,1028
497,1056,90,1056
497,1028,99,1028
497,1031,97,1031
497,969,48,956
497,1014,95,930
497,1088,80,962
497,1041,79,1041
497,1046,99,1046
497,1042,69,1037
497,1061,84,1061
497,1056,99,1056
497,1038,59,1016
497,1019,77,914
497,1092,92,1092
497,1060,87,1060
497,1048,75,979
497,1079,97,1079
497,1049,43,964
497,1023,97,1023
497,959,88,959
497,988,96,988
497,1037,94,1037
497,959,98,959
497,1014,39,956
497,1062,78,1028
497,1058,91,1058
497,1063,98,1063
497,981,38,937
497,1093,88,1093
497,1024,94,1024
497,979,95,979
497,998,69,909
497,1065,49,1009
497,989,70,983
497,1007,36,976
497,1084,94,1084
497,1051,99,1051
497,1017,82,1008
497,1052,60,977
497,1023,19,925
497,1032,84,1032
497,1037,25,1030
497,1065,76,1020
497,1007,92,1007
497,1023,69,1040
497,982,39,976
497,1101,92,1101
497,1058,72,1005
497,996,66,985
497,1010,99,1010
497,1050,75,1003
497,1043,90,1043
497,1078,99,1078
497,1085,95,1085
497,1002,95,1002
497,1053,26,904
497,1026,97,971
497,1008,83,1008
497,1039,90,1039
497,1013,97,1013
497,1107,87,1107
497,1043,97,1043
497,1029,56,957
497,1022,95,1022
497,1052,41,1016
497,1062,42,1026
497,1029,74,1029
497,1093,75,1093
497,1065,96,1065
497,1057,75,1057
497,985,13,951
497,1056,93,1056
497,1022,99,1022
497,1043,13,995
497,1056,98,1056
497,1051,85,1051
497,935,61,864
497,1034,99,1034
497,1020,90,1020
497,1054,59,1053
497,1042,81,1042
497,1128,71,1036
497,980,57,940
497,983,82,983
497,1040,69,1027
497,939,20,935
497,1101,89,1101
497,1101,62,1033
497,1068,99,1068
498,1004,36,841
498,1095,73,1095
498,975,41,897
498,972,0,885
498,1095,90,1095
498,1057,84,1043
498,1058,93,1063
498,1011,80,1007
498,1039,98,1039
498,972,0,884
498,1006,75,990
498,997,74,976
498,1068,63,1025
498,972,0,946
498,1064,99,1064
498,972,0,913
498,1065,92,1065
498,980,99,980
498,1011,74,934
498,1057,89,1057
498,997,68,972
498,972,0,868
498,988,14,898
498,1034,97,1034
498,972,0,916
498,1011,99,1011
498,1042,97,1042
498,972,0,858
498,972,0,889
498,1063,89,1063
498,1037,79,1037
498,1030,88,934
498,1007,73,959
498,995,69,958
498,1070,92,1070
498,1035,88,1035
498,1015,79,984
498,1036,99,1036
498,1010,60,863
498,972,0,960
498,994,89,994
498,1015,99,1015
498,982,64,845
498,983,98,983
498,972,0,955
498,1027,83,1027
498,1012,95,1012
498,1053,92,1035
498,1033,96,970
498,1032,44,945
498,1048,42,976
498,972,0,974
498,1050,93,1050
498,972,0,936
498,1076,94,1076
498,1004,79,1004
498,1012,99,1012
498,1083,79,1083
498,972,0,891
498,983,92,983
498,1075,97,1075
498,1022,77,899
498,1063,62,1063
498,1007,73,985
498,1045,52,1030
498,1013,97,1013
498,972,0,956
498,1040,99,1040
498,1004,79,999
498,984,75,989
498,972,0,927
498,1078,90,1078
498,972,0,822
498,989,70,951
498,972,0,812
498,972,0,939
498,972,0,938
498,972,0,867
498,992,92,992
498,1021,24,1018
498,972,0,894
498,984,51,957
498,1049,92,1049
498,1038,78,1038
498,1034,72,1034
498,1018,83,1018
498,1010,31,1016
498,999,89,972
498,975,93,975
498,972,0,851
498,1022,93,1022
498,1006,97,1006
498,972,0,960
498,1009,94,1009
498,1053,95,1053
498,972,0,938
498,977,58,879
498,972,0,863
498,972,0,963
498,1033,99,1033
499,987,37,965
499,917,91,917
499,952,95,952
499,871,89,871
499,894,64,888
499,915,97,915
499,898,81,883
499,917,69,828
499,843,88,843
499,911,52,862
499,929,97,929
499,875,90,799
499,913,90,913
499,868,94,868
499,931,62,859
499,907,50,755
499,874,53,838
499,884,95,884
499,918,47,898
499,934,97,934
499,839,97,839
499,938,99,938
499,892,99,892
499,865,76,862
499,903,60,891
499,964,85,895
499,934,94,934
499,851,22,834
499,970,98,970
499,891,97,891
499,933,94,933
499,870,99,870
499,984,85,939
499,953,97,953
499,934,99,934
499,985,65,985
499,907,81,827
499,916,76,916
499,868,96,868
499,920,80,901
499,957,86,957
499,929,73,848
499,853,95,853
499,932,78,932
499,899,96,899
499,886,91,886
499,969,92,969
499,876,95,876
499,961,69,854
499,820,54,799
499,957,97,957
499,896,82,742
499,896,90,896
499,837,70,826
499,836,96,836
499,847,97,847
499,944,63,942
499,848,94,848
499,900,77,849
499,893,98,893
499,895,42,847
499,938,88,913
499,889,81,889
499,936,85,893
499,969,82,969
499,858,94,858
499,886,97,886
499,911,93,911
499,870,97,870
499,925,99,925
499,899,89,899
499,934,94,934
499,984,91,984
499,807,97,807
499,916,97,916
499,920,95,920
499,883,42,876
499,958,94,958
499,903,91,903
499,914,53,899
499,832,65,762
499,870,93,870
499,889,95,889
499,842,34,786
499,917,61,915
499,879,96,879
499,868,91,799
499,906,89,906
499,920,98,920
499,987,97,987
499,954,99,954
499,900,71,900
499,888,90,888
499,869,99,869
499,915,93,915
499,871,96,871
499,953,73,953
499,860,63,857
499,930,82,897
499,871,67,831
500,1060,72,1038
500,976,97,976
500,1041,98,1041
500,1053,59,1016
500,1016,81,1016
500,1086,87,1086
500,1086,93,1086
500,1030,62,955
500,1055,32,899
500,1053,93,1053
500,1080,97,1080
500,1051,91,1051
500,1036,90,1036
500,1034,94,1034
500,1090,32,996
500,1026,96,1026
500,1006,91,1006
500,1019,41,940
500,1033,96,1033
500,1110,95,1110
500,1117,86,1075
500,1044,75,973
500,1109,76,978
500,1055,97,1055
500,1043,74,1037
500,987,32,979
500,1119,59,980
500,1026,46,898
500,1054,97,1054
500,1106,80,1106
500,1060,64,985
500,1026,29,989
500,1045,87,1045
500,1062,99,1062
500,956,70,951
500,1071,98,1071
500,1086,89,1086
500,1016,45,943
500,1047,93,1047
500,1043,76,959
500,1021,61,1021
500,999,94,999
500,1061,90,1061
500,1040,30,1026
500,1054,75,1047
500,1000,94,1000
500,1094,88,1091
500,1102,89,1102
500,1053,61,1034
500,1003,84,979
500,1074,92,1074
500,981,26,898
500,1100,96,1100
500,1071,94,1071
500,1017,99,1017
500,1018,17,930
500,1019,41,920
500,1101,94,1101
500,1042,75,1033
500,1118,80,1072
500,1033,69,1021
500,954,3,889
500,1087,75,1062
500,1088,94,1088
500,1079,76,972
500,1082,71,1019
500,1029,64,1019
500,1038,44,981
500,1088,99,1088
500,1020,69,984
500,1045,62,1023
500,959,74,933
500,1092,99,1092
500,1037,86,1037
500,1106,85,1106
500,1081,92,1081
500,990,87,951
500,1104,94,1104
500,1038,89,1038
500,999,40,992
500,1011,27,922
500,1032,89,1032
500,986,91,986
500,1076,95,1076
500,1048,97,1048
500,1044,96,1044
500,1110,86,1110
500,1018,54,873
500,1010,96,1010
500,1057,56,1011
500,1072,53,967
500,1042,69,1009
500,1027,97,1027
500,1013,84,983
500,1049,72,1013
500,1071,83,991
500,998,65,958
500,1016,98,1016
500,1097,91,1097
500,1018,85,1018
501,1014,83,1014
501,1017,97,1017
501,1042,97,1042
501,1041,93,998
501,1024,81,1024
501,1024,83,1024
501,1025,90,1025
501,994,94,994
501,923,19,898
501,1001,94,1001
501,1004,44,997
501,1045,89,1045
501,1059,76,1059
501,1031,93,1031
501,1046,40,1021
501,1023,97,1023
501,978,49,960
501,1006,94,1006
501,1003,46,975
501,1041,84,990
501,994,67,938
501,1000,93,1000
501,1072,88,1072
501,1084,88,1084
501,1031,98,1031
501,1001,87,1001
501,1084,93,1084
501,1000,91,1000
501,1065,94,1065
501,1003,37,1000
501,1036,95,1036
501,1089,95,1089
501,972,96,972
501,1014,89,953
501,1023,91,1023
501,1071,86,1060
501,1086,86,1086
501,1019,42,1002
501,1010,97,1010
501,1046,52,977
501,1047,97,1047
501,1027,46,1010
501,1007,35,916
501,1032,31,950
501,1075,92,1075
501,1023,81,969
501,1052,99,1052
501,1039,97,1039
501,1008,37,981
501,1061,44,1013
501,970,84,959
501,1069,90,1069
501,1062,45,1031
501,1024,89,1024
501,1009,85,1003
501,1026,94,1026
501,1014,41,935
501,969,60,964
501,1044,61,961
501,1043,40,989
501,1019,89,1019
501,1057,89,1057
501,1070,96,1070
501,1030,90,1030
501,1020,64,961
501,1080,93,1080
501,995,30,956
501,1033,89,1033
501,1077,99,1077
501,1037,57,984
501,1064,97,1064
501,1065,36,1059
501,1054,72,982
501,1068,93,1068
501,1018,93,996
501,1038,99,1038
501,1025,96,1025
501,965,97,965
501,951,39,940
501,1018,94,1018
501,1039,81,1039
501,1091,81,1091
501,1025,94,1025
501,1010,96,1010
501,1053,95,1053
501,1013,85,990
501,1019,94,1019
501,1088,96,1088
501,1019,91,1019
501,1058,41,1041
501,1023,54,1009
501,1083,89,1083
501,1061,94,1061
501,1030,96,1030
501,1060,71,1055
501,1027,84,961
501,1014,52,951
501,1075,86,1037
501,1062,97,1062
501,1039,66,1002
502,706,96,706
502,729,86,658
502,806,61,806
502,777,94,777
502,810,77,794
502,648,31,605
502,763,83,763
502,725,68,725
502,745,99,745
502,774,93,774
502,755,88,712
502,765,75,765
502,758,72,719
502,720,98,720
502,749,73,645
502,733,84,733
502,778,98,778
502,767,98,767
502,739,79,734
502,772,79,772
502,792,99,792
502,761,75,761
502,763,88,763
502,775,55,746
502,727,89,727
502,795,90,794
502,720,64,717
502,735,78,694
502,783,99,783
502,781,69,739
502,769,99,769
502,748,91,748
502,693,41,687
502,770,99,770
502,778,78,778
502,700,62,700
502,749,89,717
502,815,88,681
502,796,89,796
502,718,27,691
502,720,37,628
502,739,85,739
502,737,40,724
502,814,90,748
502,772,78,771
502,733,50,697
502,759,69,671
502,771,27,766
502,734,96,734
502,811,51,735
502,742,47,641
502,678,46,669
502,792,38,714
502,767,98,767
502,723,83,697
502,753,85,691
502,735,93,735
502,798,75,746
502,776,99,776
502,703,70,683
502,774,66,641
502,763,39,687
502,734,86,734
502,784,79,784
502,726,46,714
502,822,98,822
502,686,95,686
502,827,94,827
502,766,67,739
502,723,55,710
502,681,76,681
502,692,33,585
502,796,82,769
502,750,57,642
502,720,94,720
502,745,98,745
502,741,20,732
502,732,34,687
502,744,27,662
502,749,44,705
502,812,88,812
502,760,50,716
502,678,58,634
502,729,55,706
502,737,29,722
502,776,31,733
502,793,97,793
502,792,86,792
502,746,79,719
502,811,95,811
502,799,97,799
502,717,77,717
502,749,90,727
502,763,68,616
502,707,91,694
502,766,59,653
502,717,22,543
502,745,18,665
502,767,94,767
502,776,95,776
503,829,93,829
503,776,42,626
503,763,93,763
503,872,94,872
503,817,92,817
503,844,72,833
503,818,56,811
503,808,91,808
503,762,95,762
503,750,56,685
503,865,72,821
503,822,93,822
503,847,80,838
503,851,94,851
503,762,96,762
503,765,59,744
503,838,71,838
503,734,2,728
503,731,95,731
503,781,57,750
503,787,74,670
503,792,38,776
503,738,61,688
503,782,99,782
503,804,67,768
503,784,51,774
503,811,96,811
503,804,53,711
503,809,36,797
503,808,86,808
503,774,72,774
503,838,51,746
503,822,97,822
503,824,96,824
503,860,97,860
503,782,98,782
503,802,17,686
503,792,61,792
503,812,92,811
503,839,88,829
503,825,97,825
503,756,99,756
503,824,88,824
503,792,47,789
503,786,46,762
503,809,86,809
503,856,88,856
503,823,97,823
503,826,99,826
503,811,16,769
503,817,93,739
503,851,84,851
503,844,42,809
503,780,54,768
503,804,97,804
503,802,88,760
503,724,0,722
503,847,98,847
503,867,89,867
503,858,64,784
503,829,88,829
503,771,86,771
503,828,97,828
